Sta node#,distance,timerx(notassociated),timeidle(notassociated),timetx(notassociated),timesleep(notassociated),timecollision(notassociated)
128,109.275,3.2363,(27.9306),23.4563,(25.8906),0.01172,(0.2256),23.01,(0),0.00505223,(0.232876)
129,139.159,3.11561,(27.9571),22.7312,(25.8987),0.03048,(0.2224),23.8038,(0),0.00489049,(0.234951)
130,59.0285,3.28514,(27.9542),23.5461,(25.8841),0.03048,(0.1808),22.8804,(0),0.00521429,(0.232668)
131,172.124,3.12225,(27.9116),22.7338,(25.8961),0.03316,(0.2592),23.8038,(0),0.00488931,(0.234385)
132,123.186,3.09116,(28.5694),24.0925,(27.2526),0.0144,(0.2352),20.5018,(0),0.00440446,(0.237694)
133,76.2682,3.02801,(28.5594),22.075,(27.2465),0.0144,(0.2176),22.6168,(0),0.00440384,(0.23698)
134,149.795,3.23078,(27.8551),23.4204,(25.8734),0.03316,(0.2384),23.11,(0),0.00521727,(0.232736)
135,67.7705,3.10141,(28.4353),22.2855,(26.8788),0.0144,(0.2064),22.8364,(0),0.00488991,(0.236007)
136,99.5894,3.1745,(28.4143),22.9498,(26.8725),0.0144,(0.208),22.1235,(0),0.00489014,(0.237203)
137,157.461,3.19581,(28.0103),22.6042,(26.1931),0.01172,(0.2416),23.5061,(0),0.00505352,(0.231174)
138,144.021,3.14106,(28.3839),22.6049,(26.8715),0.0144,(0.2368),22.5056,(0),0.00388895,(0.237072)
139,163.511,3.20285,(28.2711),23.6742,(26.6001),0.01172,(0.2432),21.7548,(0),0.00489297,(0.236243)
140,141.777,3.04466,(28.5978),22.501,(27.2581),0.01708,(0.2256),22.1142,(0),0.00340186,(0.237277)
141,138.355,3.25161,(28.1276),23.669,(26.557),0.02512,(0.2336),21.8951,(0),0.00575082,(0.234372)
142,28.6614,3.0919,(28.5412),22.3778,(27.2321),0.0144,(0.1824),22.32,(0),0.00372644,(0.235608)
143,136.052,3.32425,(28.062),23.982,(26.2053),0.0144,(0.2336),21.9388,(0),0.00575346,(0.233067)
144,168.427,3.30874,(27.886),23.1265,(25.8796),0.01172,(0.2336),23.3139,(0),0.00490816,(0.234188)
145,39.8874,3.26337,(28.2481),23.7853,(26.5749),0.01172,(0.1792),21.6982,(0),0.00521469,(0.234741)
146,80.4414,3.23602,(28.2485),22.769,(26.5803),0.0144,(0.2048),22.7104,(0),0.00404806,(0.231675)
147,83.9096,3.40645,(28.0539),24.1391,(26.1961),0.01172,(0.2112),21.7443,(0),0.00591309,(0.231935)
148,82.304,3.13522,(28.3262),22.5838,(26.8557),0.01172,(0.2288),22.6188,(0),0.00388398,(0.235011)
